Age,Sex,Grade,Height,Weight,fruits last 30 days,vegetables last 30 days,soft drinks last 30 days,fast food last 7 days,days active 6o mins plus 7 past days,walk or bike to school past 7 days,days went to PE each week,always hungry last 30 days ,ate fruits 2+ times per week past 30 days,ate vegetabes 3+ times per day last 30 days,drank soft drinks 1+ times per day past 30 days,ate fast food 3+ times per day last 30 days,drank soft drinks 1+ times per day last 30 days,active 60+ for more than 5 days for past 7 days,walk/bike 0 days to school last 7 days,3+ days PE each week,overweight,obese,underweight,ate 5+ fruits/vegetables 30 days,physically active all 7 days,attended PE 5+ each week,weight,stratum,psu
8,1,5,1.91,73,2,2,2,1,8,8,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,617.0923,201201002,4
7,1,5,1.69,56,1,3,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,617.0923,201201002,4
7,1,5,1.62,60,1,2,1,1,5,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,617.0923,201201002,4
8,1,5,1.65,55,4,4,5,7,5,4,3,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,617.0923,201201002,4
8,1,5,1.68,53,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,617.0923,201201002,4
6,1,5,1.64,53,3,3,1,5,2,8,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,617.0923,201201002,4
8,2,5,1.63,67,3,4,1,1,1,1,6,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,781.3461,201201002,4
7,2,5,1.6,65,3,1,1,3,1,2,5,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,781.3461,201201002,4
8,1,5,1.65,53,1,1,1,1,5,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,617.0923,201201002,4
8,1,5,1.62,51,1,4,6,5,4,3,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,617.0923,201201002,4
8,2,5,1.65,64,4,7,2,4,8,8,2,1,1,1,2,1,2,1,2,2,2,2,2,1,1,2,781.3461,201201002,4
7,1,5,1.69,55,1,3,1,1,1,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,617.0923,201201002,4
7,2,5,1.71,62,1,1,3,1,3,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,781.3461,201201002,4
8,1,5,1.76,58,5,6,3,4,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,617.0923,201201002,4
8,1,5,1.76,65,3,4,1,4,4,4,4,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,617.0923,201201002,4
8,1,5,1.71,61,1,2,1,2,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,617.0923,201201002,4
8,1,5,1.66,60,3,4,3,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,617.0923,201201002,4
8,1,5,1.65,59,3,3,1,4,2,8,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,617.0923,201201002,4
8,1,5,1.67,50,2,2,2,5,2,1,6,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,617.0923,201201002,4
7,1,5,1.63,58,5,5,5,1,8,1,2,2,1,1,1,2,2,1,1,2,2,2,2,1,1,2,617.0923,201201002,4
7,1,5,1.66,54,1,2,1,1,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,617.0923,201201002,4
8,2,5,1.64,62,3,3,3,2,1,8,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,781.3461,201201002,4
7,1,5,1.74,58,2,1,1,2,8,8,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,617.0923,201201002,4
7,1,5,1.66,64,3,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,617.0923,201201002,4
6,1,5,1.57,62,3,1,5,5,2,3,6,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,617.0923,201201002,4
7,1,5,1.69,55,1,1,1,1,4,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,617.0923,201201002,4
8,1,5,1.69,58,1,2,1,1,1,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,617.0923,201201002,4
8,1,5,1.75,69,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,617.0923,201201002,4
8,1,7,1.71,60,4,1,1,1,3,1,5,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,533.6395,201201002,4
8,1,7,1.66,61,3,2,7,8,3,1,6,1,2,2,1,1,,2,1,1,2,2,2,2,2,1,533.6395,201201002,4
8,1,7,1.7,63,2,3,2,1,2,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,533.6395,201201002,4
5,1,7,1.64,52,1,1,1,1,8,1,3,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,533.6395,201201002,4
8,2,7,1.61,58,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,549.9946,201201002,4
7,1,7,1.7,61,1,1,1,1,2,8,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,533.6395,201201002,4
8,1,7,1.87,60,3,5,3,6,5,8,3,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,533.6395,201201002,4
8,1,7,1.68,57,3,1,1,2,4,8,,2,2,2,2,2,2,2,2,,2,2,2,2,2,,533.6395,201201002,4
8,2,7,1.6,57,1,1,1,1,1,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,549.9946,201201002,4
8,1,7,1.76,60,1,2,1,1,7,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,533.6395,201201002,4
8,1,7,1.79,56,5,1,1,1,1,1,5,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,533.6395,201201002,4
8,2,7,1.58,57,3,3,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,549.9946,201201002,4
8,2,7,1.75,70,1,2,2,1,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,549.9946,201201002,4
8,1,7,1.71,75,1,1,1,8,2,1,3,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,533.6395,201201002,4
8,1,7,1.72,61,2,6,1,2,3,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,533.6395,201201002,4
8,1,7,1.78,66,2,1,2,1,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,533.6395,201201002,4
8,1,7,1.73,50,1,3,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,533.6395,201201002,4
8,1,7,1.61,55,2,2,2,1,2,,1,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,533.6395,201201002,4
,1,7,,,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,,,,2,2,2,533.6395,201201002,4
8,1,7,1.69,51,3,4,3,2,2,8,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,533.6395,201201002,4
8,1,7,1.67,44,1,2,1,1,7,5,3,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,533.6395,201201002,4
,1,,,,1,1,1,1,4,6,3,2,2,2,2,2,2,2,2,2,,,,2,2,2,533.6395,201201002,4
8,1,7,1.72,59,1,3,1,1,8,6,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,533.6395,201201002,4
8,1,7,1.76,55,6,5,2,1,2,8,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,533.6395,201201002,4
8,2,7,1.65,48,2,2,1,1,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,549.9946,201201002,4
8,1,7,1.74,57,3,3,3,2,8,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,533.6395,201201002,4
8,1,7,1.68,54,3,5,3,2,5,8,4,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,533.6395,201201002,4
6,1,7,1.75,53,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,533.6395,201201002,4
8,1,7,1.71,60,1,1,1,5,1,1,3,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,533.6395,201201002,4
7,1,7,1.7,67,3,5,1,4,8,6,6,2,2,1,2,1,2,1,2,1,2,2,2,2,1,1,533.6395,201201002,4
8,2,7,,,1,1,6,1,1,1,2,2,2,2,1,2,2,2,1,2,,,,2,2,2,549.9946,201201002,4
8,1,7,1.81,61,1,2,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,533.6395,201201002,4
7,2,7,1.56,45,2,4,2,2,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,549.9946,201201002,4
8,2,7,1.6,53,1,4,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,549.9946,201201002,4
8,1,7,1.76,57,2,3,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,533.6395,201201002,4
7,1,7,1.65,52,1,4,1,1,7,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,533.6395,201201002,4
8,1,7,1.73,62,1,2,1,1,8,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,533.6395,201201002,4
8,1,,1.77,70,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,533.6395,201201002,4
7,1,7,1.62,56,3,1,1,1,8,8,5,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,533.6395,201201002,4
8,1,7,1.75,65,1,3,1,1,8,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,533.6395,201201002,4
,1,,,,1,2,1,1,3,1,6,2,2,2,2,2,2,2,1,1,,,,2,2,1,533.6395,201201002,4
8,1,7,1.81,70,2,2,2,1,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,533.6395,201201002,4
8,1,7,1.84,70,2,2,2,1,1,1,4,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,533.6395,201201002,4
8,1,7,1.79,57,3,3,3,1,5,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,533.6395,201201002,4
8,1,7,1.68,52,2,2,2,3,7,1,6,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,533.6395,201201002,4
8,1,7,1.68,51,4,4,,2,8,1,1,2,1,2,,2,2,1,1,2,2,2,2,2,1,2,533.6395,201201002,4
5,2,4,1.63,53,2,3,1,3,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,303.4737,201201005,9
4,2,4,1.69,50,3,3,4,1,1,1,3,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,303.4737,201201005,9
4,1,4,1.64,54,1,2,1,1,1,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,261.1306,201201005,9
7,2,4,1.59,53,1,2,1,1,3,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,303.4737,201201005,9
6,1,4,1.74,61,1,3,2,1,8,1,3,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,261.1306,201201005,9
5,1,4,1.78,67,3,3,2,1,1,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,261.1306,201201005,9
4,1,4,1.56,48,1,3,3,1,8,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,261.1306,201201005,9
5,2,4,1.51,48,5,4,4,3,5,1,4,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,303.4737,201201005,9
4,2,4,1.6,62,2,3,1,8,3,8,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,303.4737,201201005,9
5,2,4,1.72,75,3,7,2,1,5,2,6,1,2,1,2,2,2,2,2,1,1,2,2,1,2,1,303.4737,201201005,9
5,1,4,1.71,55,2,5,1,1,8,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,261.1306,201201005,9
8,1,4,1.64,58,2,3,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,261.1306,201201005,9
7,1,4,1.68,65,1,1,1,1,8,8,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,261.1306,201201005,9
8,1,4,1.68,50,3,5,1,1,8,8,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,261.1306,201201005,9
7,1,4,1.64,54,3,5,2,6,3,6,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,261.1306,201201005,9
8,1,4,1.64,57,1,3,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,261.1306,201201005,9
8,1,4,1.69,55,2,1,1,1,3,8,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,261.1306,201201005,9
7,1,4,1.87,73,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,261.1306,201201005,9
8,1,4,1.74,64,3,3,1,1,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,261.1306,201201005,9
7,1,4,1.67,57,5,3,2,1,8,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,261.1306,201201005,9
6,1,4,1.62,48,1,2,1,1,8,8,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,261.1306,201201005,9
5,2,4,1.59,64,4,2,3,2,7,1,3,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,303.4737,201201005,9
7,1,4,1.63,59,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,261.1306,201201005,9
5,1,4,1.63,45,4,5,3,1,1,,4,2,1,1,1,2,2,2,,1,2,2,2,1,2,2,261.1306,201201005,9
6,1,4,1.7,59,1,1,1,1,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,261.1306,201201005,9
4,1,4,1.63,43,2,2,2,1,8,8,5,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,261.1306,201201005,9
5,1,4,1.65,63,3,5,4,5,8,1,2,2,2,1,1,1,2,1,1,2,1,2,2,2,1,2,261.1306,201201005,9
6,1,4,1.62,48,5,3,,1,5,8,6,2,1,2,,2,2,2,2,1,2,2,2,2,2,1,261.1306,201201005,9
8,1,4,1.65,64,1,1,1,1,5,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,261.1306,201201005,9
7,1,4,1.68,58,3,3,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,261.1306,201201005,9
8,2,4,1.69,55,2,4,2,1,1,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,303.4737,201201005,9
8,1,4,1.78,74,7,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,261.1306,201201005,9
7,1,4,1.75,64,5,3,1,4,5,1,1,2,1,2,2,1,,2,1,2,2,2,2,2,2,2,261.1306,201201005,9
8,1,6,1.72,60,4,2,3,1,4,1,4,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,336.1219,201201005,9
8,1,6,1.75,61,3,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,336.1219,201201005,9
8,1,6,1.64,50,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,336.1219,201201005,9
8,2,6,1.64,66,3,5,6,1,4,8,4,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,413.5644,201201005,9
8,1,6,1.63,53,1,1,1,1,3,1,6,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,336.1219,201201005,9
8,2,6,1.53,45,2,2,1,2,1,1,6,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,413.5644,201201005,9
8,1,6,1.76,67,1,3,1,1,4,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,336.1219,201201005,9
7,2,6,1.76,54,5,3,5,3,3,8,6,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,413.5644,201201005,9
6,2,6,1.62,55,1,3,1,2,8,8,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,413.5644,201201005,9
8,1,6,1.78,64,1,1,1,1,3,1,6,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,336.1219,201201005,9
8,2,6,1.63,60,2,4,1,8,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,413.5644,201201005,9
8,2,6,1.65,71,2,1,2,3,4,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,413.5644,201201005,9
8,1,6,1.64,50,1,2,1,2,8,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,336.1219,201201005,9
6,2,6,1.57,59,2,1,1,3,4,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,413.5644,201201005,9
6,1,6,1.75,55,5,3,4,8,4,3,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,336.1219,201201005,9
8,1,6,1.7,60,2,2,1,1,8,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,336.1219,201201005,9
7,2,6,1.64,63,2,3,2,2,8,8,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,413.5644,201201005,9
8,1,6,1.66,55,1,1,1,3,8,8,5,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,336.1219,201201005,9
7,1,6,1.64,45,2,2,3,3,3,8,4,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,336.1219,201201005,9
8,1,6,1.79,52,1,2,1,1,5,8,4,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,336.1219,201201005,9
8,1,6,1.69,59,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,336.1219,201201005,9
6,1,6,1.77,52,3,2,2,1,2,8,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,336.1219,201201005,9
8,1,6,1.67,59,1,3,4,2,3,4,5,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,336.1219,201201005,9
8,2,6,1.59,70,1,2,1,1,4,1,4,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,413.5644,201201005,9
8,1,6,1.73,60,1,4,2,1,7,8,,2,2,2,2,2,2,1,2,,2,2,2,2,2,,336.1219,201201005,9
8,1,6,1.71,60,1,2,1,1,2,1,6,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,336.1219,201201005,9
8,1,6,1.74,70,1,2,1,1,8,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,336.1219,201201005,9
8,2,6,1.6,63,2,2,1,1,3,8,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,413.5644,201201005,9
8,1,6,1.66,59,1,2,1,2,4,1,6,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,336.1219,201201005,9
8,1,7,1.67,60,1,2,2,3,8,6,6,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,473.8671,201201005,9
8,1,7,1.68,58,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,473.8671,201201005,9
8,1,7,1.85,70,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,473.8671,201201005,9
8,2,7,1.53,45,3,4,3,3,3,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,488.3902,201201005,9
8,1,7,1.68,56,1,2,1,1,2,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,473.8671,201201005,9
8,2,7,1.62,57,2,2,1,4,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,488.3902,201201005,9
8,2,7,1.64,50,2,2,2,1,3,3,,1,2,2,2,2,2,2,2,,2,2,2,2,2,,488.3902,201201005,9
8,2,7,1.69,56,1,1,1,1,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,488.3902,201201005,9
8,1,7,1.72,64,3,3,2,2,8,1,6,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,473.8671,201201005,9
8,2,7,1.6,51,,5,2,1,2,1,1,2,,1,2,2,2,2,1,2,2,2,2,,2,2,488.3902,201201005,9
8,1,7,1.7,61,2,4,3,1,8,1,6,2,2,2,1,2,2,1,1,1,2,2,2,2,1,1,473.8671,201201005,9
8,1,7,1.78,53,2,3,1,1,3,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,473.8671,201201005,9
8,2,7,1.58,62,1,1,3,1,1,1,3,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,488.3902,201201005,9
8,2,7,1.54,44,3,3,2,1,8,8,6,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,488.3902,201201005,9
8,1,7,1.58,78,5,5,3,1,2,1,2,2,1,1,1,2,2,2,1,2,1,1,2,1,2,2,473.8671,201201005,9
8,1,7,1.82,71,2,5,2,1,7,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,473.8671,201201005,9
8,1,7,1.69,55,3,1,1,1,4,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,473.8671,201201005,9
8,1,7,1.66,58,1,5,1,1,8,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,473.8671,201201005,9
8,1,7,1.71,58,2,7,1,1,1,1,3,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,473.8671,201201005,9
8,2,7,1.75,67,2,7,7,1,5,8,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,488.3902,201201005,9
8,1,7,1.72,73,2,2,1,5,3,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,473.8671,201201005,9
8,1,7,1.69,64,1,1,1,4,5,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,473.8671,201201005,9
8,1,7,1.72,57,2,3,3,3,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,473.8671,201201005,9
8,2,7,1.51,61,4,3,1,1,4,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,488.3902,201201005,9
8,1,7,1.66,56,3,6,7,4,4,4,3,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,473.8671,201201005,9
8,1,7,1.68,68,4,3,3,2,3,1,,2,1,2,1,2,2,2,1,,2,2,2,2,2,,473.8671,201201005,9
8,2,7,1.58,53,1,1,3,3,,,,2,2,2,1,2,2,,,,2,2,2,2,,,488.3902,201201005,9
8,2,4,1.71,58,2,2,1,1,2,8,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,303.4737,201201007,13
5,2,4,1.57,45,4,4,4,3,8,8,6,2,1,2,1,2,2,1,2,1,2,2,2,2,1,1,303.4737,201201007,13
4,2,4,1.54,44,2,2,3,2,8,8,6,2,2,2,1,2,2,1,2,1,2,2,2,2,1,1,303.4737,201201007,13
8,1,4,1.53,48,1,1,1,1,8,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,261.1306,201201007,13
6,2,4,1.63,71,1,4,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,303.4737,201201007,13
5,2,4,1.57,51,5,4,4,3,1,1,3,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,303.4737,201201007,13
5,2,4,1.53,44,3,5,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,303.4737,201201007,13
5,2,4,1.6,53,4,1,2,1,1,8,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,303.4737,201201007,13
6,2,4,1.57,68,2,5,2,1,2,8,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,303.4737,201201007,13
7,2,4,1.63,52,3,2,2,2,2,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,303.4737,201201007,13
5,2,4,1.58,88,7,3,1,8,8,8,2,2,1,2,2,1,2,1,2,2,1,1,2,1,1,2,303.4737,201201007,13
6,2,4,1.7,126,2,1,3,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,303.4737,201201007,13
4,2,4,1.62,69,3,7,7,3,8,8,3,2,2,1,1,2,2,1,2,2,1,2,2,1,1,2,303.4737,201201007,13
5,2,4,1.72,70,3,3,1,2,1,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,303.4737,201201007,13
6,1,4,1.68,68,3,2,4,4,8,6,6,2,2,2,1,1,2,1,2,1,1,2,2,2,1,1,261.1306,201201007,13
5,2,4,1.56,48,5,6,4,2,4,5,4,2,1,1,1,2,2,2,2,1,2,2,2,1,2,2,303.4737,201201007,13
7,2,4,1.68,78,5,4,3,3,5,1,2,2,1,2,1,2,2,2,1,2,1,2,2,1,2,2,303.4737,201201007,13
7,2,4,1.51,56,1,2,2,4,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,303.4737,201201007,13
6,2,4,1.66,74,3,1,2,4,8,1,4,2,2,2,2,1,2,1,1,1,1,2,2,2,1,2,303.4737,201201007,13
5,2,4,1.61,59,4,4,4,1,3,7,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,303.4737,201201007,13
5,2,4,1.57,42,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,303.4737,201201007,13
5,2,4,1.52,51,2,3,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,303.4737,201201007,13
5,2,4,1.58,44,3,3,1,1,8,8,6,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,303.4737,201201007,13
8,2,4,1.58,70,4,7,3,3,3,1,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,2,303.4737,201201007,13
5,2,4,1.68,64,7,7,3,4,8,1,2,1,1,1,1,1,2,1,1,2,2,2,2,1,1,2,303.4737,201201007,13
7,1,4,1.73,56,3,3,1,1,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,261.1306,201201007,13
5,2,4,1.66,58,3,7,3,1,1,8,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,303.4737,201201007,13
8,2,4,1.57,60,4,5,2,3,6,5,1,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,303.4737,201201007,13
5,2,4,1.58,56,2,2,2,1,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,303.4737,201201007,13
6,2,4,1.46,46,4,3,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,303.4737,201201007,13
6,2,4,1.63,57,2,2,2,1,2,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,303.4737,201201007,13
4,2,4,1.63,60,1,2,2,1,8,7,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,303.4737,201201007,13
8,2,4,1.59,70,3,3,3,4,2,7,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,303.4737,201201007,13
5,2,4,1.54,46,3,5,3,5,5,6,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,303.4737,201201007,13
8,2,4,1.65,72,6,4,2,3,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,303.4737,201201007,13
6,2,4,1.61,52,3,2,2,5,3,4,,2,2,2,2,1,2,2,2,,2,2,2,2,2,,303.4737,201201007,13
8,2,4,1.46,50,3,6,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,303.4737,201201007,13
8,2,4,1.66,50,4,4,7,1,2,1,3,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,303.4737,201201007,13
6,2,4,1.72,67,5,6,4,2,1,1,3,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,303.4737,201201007,13
8,2,4,1.63,48,1,7,1,5,2,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,303.4737,201201007,13
8,2,4,1.65,65,3,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,303.4737,201201007,13
5,2,4,1.54,51,4,7,5,8,8,6,6,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,303.4737,201201007,13
